LANGUAGE,LINEAGE
language_1,"[1, 0]"
language_2,"[0, 1]"
language_3,"[1, 1]"
language_4,"[0, 1]"
language_5,"[0, 1]"
language_7,"[1, 0]"
language_8,"[1, 0]"
language_9,"[0, 1]"
language_12,"[0, 1]"
language_13,"[1, 1]"
language_14,"[0, 1]"
language_17,"[0, 1]"
language_20,"[0, 1]"
language_21,"[0, 1]"
language_23,"[0, 1]"
language_24,"[1, 1]"
language_25,"[0, 0]"
language_26,"[0, 0]"
language_27,"[0, 1]"
language_28,"[0, 1]"
language_30,"[1, 1]"
language_31,"[1, 1]"
language_32,"[0, 1]"
language_34,"[1, 1]"
language_35,"[0, 1]"
language_36,"[0, 1]"
language_37,"[0, 1]"
language_38,"[0, 1]"
language_39,"[0, 0]"
language_40,"[0, 0]"
language_41,"[1, 1]"
language_42,"[0, 1]"
language_44,"[1, 1]"
language_45,"[0, 1]"
language_46,"[0, 1]"
language_47,"[0, 0]"
language_48,"[1, 0]"
language_49,"[1, 1]"
language_50,"[0, 1]"
language_53,"[1, 1]"
language_54,"[0, 1]"
language_55,"[0, 1]"
language_59,"[0, 0]"
language_60,"[0, 0]"
language_62,"[0, 1]"
language_65,"[0, 1]"
language_66,"[1, 1]"
language_68,"[0, 1]"
language_69,"[1, 0]"
language_70,"[0, 1]"
language_73,"[0, 1]"
language_75,"[0, 1]"
language_76,"[0, 1]"
language_77,"[1, 1]"
language_80,"[0, 1]"
language_81,"[1, 1]"
language_82,"[0, 0]"
language_83,"[0, 0]"
language_84,"[0, 1]"
language_87,"[1, 1]"
language_88,"[0, 1]"
language_89,"[0, 0]"
language_92,"[1, 1]"
language_93,"[0, 1]"
language_94,"[0, 1]"
language_95,"[1, 1]"
language_96,"[0, 1]"
language_97,"[0, 1]"
language_99,"[0, 1]"
language_100,"[0, 1]"
language_101,"[0, 1]"
language_102,"[1, 1]"
language_104,"[1, 0]"
language_106,"[0, 0]"
language_107,"[0, 1]"
language_110,"[0, 1]"
language_111,"[0, 1]"
language_112,"[1, 1]"
language_115,"[0, 0]"
language_117,"[0, 1]"
language_118,"[0, 1]"
language_120,"[0, 1]"
language_124,"[0, 0]"
language_126,"[0, 1]"
language_127,"[0, 1]"
language_128,"[1, 0]"
language_129,"[0, 1]"
language_134,"[0, 0]"
language_135,"[0, 1]"
language_136,"[0, 1]"
language_139,"[0, 1]"
language_142,"[0, 0]"
language_146,"[0, 1]"
language_147,"[0, 1]"
language_148,"[0, 1]"
language_149,"[1, 0]"
language_150,"[1, 1]"
language_151,"[0, 1]"
language_152,"[1, 1]"
language_156,"[1, 1]"
language_157,"[0, 1]"
language_159,"[0, 1]"
language_160,"[0, 1]"
language_161,"[1, 1]"
language_162,"[0, 1]"
language_163,"[0, 1]"
language_165,"[0, 0]"
language_166,"[0, 1]"
language_167,"[0, 1]"
language_168,"[0, 1]"
language_170,"[0, 1]"
language_173,"[1, 1]"
language_174,"[0, 1]"
language_175,"[1, 1]"
language_176,"[0, 1]"
language_177,"[0, 1]"
language_178,"[1, 0]"
language_180,"[1, 0]"
language_185,"[0, 0]"
language_186,"[0, 0]"
language_188,"[0, 0]"
language_194,"[1, 1]"
language_195,"[0, 0]"
language_196,"[1, 1]"
language_199,"[0, 1]"
language_200,"[0, 0]"
language_201,"[0, 0]"
language_202,"[1, 1]"
language_203,"[1, 1]"
language_205,"[0, 0]"
language_207,"[0, 0]"
language_208,"[0, 0]"
language_209,"[0, 1]"
language_211,"[0, 1]"
language_212,"[0, 1]"
language_213,"[0, 1]"
language_214,"[0, 1]"
language_215,"[1, 0]"
language_217,"[0, 1]"
language_219,"[0, 1]"
language_220,"[1, 0]"
language_223,"[1, 1]"
language_227,"[0, 1]"
language_229,"[0, 1]"
language_231,"[0, 1]"
language_232,"[1, 0]"
language_238,"[0, 1]"
language_240,"[1, 1]"
language_242,"[1, 1]"
language_243,"[0, 1]"
language_244,"[0, 1]"
language_245,"[0, 1]"
language_246,"[0, 1]"
language_247,"[0, 1]"
language_248,"[1, 1]"
language_249,"[0, 1]"
