LANGUAGE,LINEAGE
language_3,"[1, 0]"
language_6,"[0, 0]"
language_10,"[0, 1]"
language_12,"[0, 1]"
language_14,"[0, 0]"
language_15,"[0, 1]"
language_17,"[1, 0]"
language_19,"[0, 1]"
language_20,"[1, 1]"
language_21,"[1, 1]"
language_22,"[0, 1]"
language_23,"[1, 1]"
language_24,"[0, 1]"
language_25,"[0, 1]"
language_28,"[0, 1]"
language_31,"[1, 0]"
language_32,"[0, 1]"
language_33,"[0, 1]"
language_36,"[0, 1]"
language_38,"[0, 1]"
language_40,"[0, 1]"
language_41,"[0, 1]"
language_42,"[1, 1]"
language_43,"[0, 1]"
language_45,"[0, 1]"
language_46,"[0, 1]"
language_47,"[0, 1]"
language_48,"[1, 1]"
language_49,"[0, 1]"
language_52,"[1, 0]"
language_55,"[1, 1]"
language_58,"[0, 1]"
language_59,"[0, 0]"
language_60,"[0, 0]"
language_61,"[0, 0]"
language_62,"[0, 1]"
language_64,"[0, 1]"
language_65,"[0, 1]"
language_66,"[1, 1]"
language_68,"[0, 1]"
language_69,"[1, 1]"
language_70,"[0, 1]"
language_72,"[1, 1]"
language_73,"[0, 0]"
language_74,"[1, 1]"
language_75,"[1, 1]"
language_79,"[0, 1]"
language_83,"[0, 1]"
language_84,"[1, 1]"
language_86,"[0, 0]"
language_88,"[1, 1]"
language_89,"[0, 1]"
language_91,"[0, 1]"
language_92,"[0, 1]"
language_94,"[0, 0]"
language_95,"[0, 1]"
language_96,"[1, 1]"
language_98,"[0, 0]"
language_99,"[0, 1]"
language_100,"[0, 1]"
language_102,"[0, 1]"
language_103,"[0, 1]"
language_104,"[0, 0]"
language_105,"[0, 1]"
language_106,"[0, 1]"
language_107,"[0, 1]"
language_108,"[1, 1]"
language_111,"[1, 1]"
language_112,"[0, 1]"
language_114,"[0, 1]"
language_115,"[0, 1]"
language_117,"[0, 1]"
language_118,"[1, 1]"
language_119,"[0, 1]"
language_122,"[0, 0]"
language_124,"[1, 1]"
language_125,"[0, 1]"
language_126,"[1, 1]"
language_127,"[1, 1]"
language_130,"[0, 1]"
language_132,"[0, 1]"
language_133,"[1, 1]"
language_134,"[0, 0]"
language_135,"[1, 1]"
language_136,"[1, 1]"
language_140,"[1, 1]"
language_142,"[0, 0]"
language_144,"[1, 1]"
language_146,"[0, 0]"
language_147,"[1, 1]"
language_149,"[1, 0]"
language_150,"[0, 1]"
language_155,"[0, 1]"
language_156,"[0, 1]"
language_157,"[0, 1]"
language_159,"[0, 1]"
language_160,"[0, 0]"
language_161,"[0, 0]"
language_162,"[0, 0]"
language_164,"[0, 1]"
language_165,"[0, 1]"
language_168,"[0, 0]"
language_169,"[1, 1]"
language_171,"[0, 1]"
language_174,"[0, 1]"
language_177,"[0, 1]"
language_178,"[0, 0]"
language_179,"[1, 1]"
language_180,"[0, 1]"
language_181,"[0, 1]"
language_182,"[0, 1]"
language_183,"[0, 1]"
language_184,"[0, 1]"
language_186,"[0, 0]"
language_187,"[1, 1]"
language_188,"[0, 1]"
language_189,"[0, 1]"
language_191,"[0, 1]"
language_192,"[0, 1]"
language_193,"[0, 0]"
language_196,"[0, 0]"
language_198,"[0, 1]"
language_201,"[0, 1]"
language_202,"[0, 0]"
language_203,"[1, 0]"
language_204,"[0, 1]"
language_206,"[0, 0]"
language_207,"[0, 1]"
language_210,"[0, 1]"
language_214,"[1, 1]"
language_216,"[0, 1]"
language_217,"[1, 0]"
language_218,"[0, 1]"
language_219,"[1, 1]"
language_220,"[0, 1]"
language_221,"[0, 1]"
language_223,"[1, 1]"
language_224,"[0, 1]"
language_226,"[0, 0]"
language_227,"[0, 1]"
language_229,"[1, 1]"
language_231,"[0, 1]"
language_232,"[0, 1]"
language_233,"[0, 1]"
language_235,"[1, 1]"
language_237,"[1, 1]"
language_238,"[0, 1]"
language_239,"[0, 1]"
language_240,"[0, 1]"
language_243,"[0, 1]"
language_245,"[0, 1]"
language_246,"[0, 1]"
language_247,"[1, 1]"
language_248,"[0, 1]"
language_249,"[0, 1]"
language_250,"[1, 1]"
language_251,"[0, 0]"
language_252,"[0, 0]"
language_253,"[1, 1]"
language_254,"[0, 1]"
language_256,"[0, 1]"
language_258,"[1, 1]"
language_259,"[0, 1]"
language_260,"[0, 0]"
language_261,"[0, 1]"
language_262,"[0, 1]"
language_265,"[0, 1]"
language_267,"[0, 1]"
language_269,"[1, 0]"
language_270,"[1, 1]"
language_271,"[0, 1]"
language_272,"[1, 1]"
language_274,"[1, 1]"
language_275,"[0, 0]"
language_277,"[0, 1]"
language_278,"[1, 1]"
language_279,"[0, 1]"
language_280,"[0, 0]"
language_281,"[0, 1]"
language_282,"[1, 1]"
language_284,"[0, 1]"
language_285,"[1, 1]"
language_288,"[0, 1]"
language_289,"[0, 1]"
language_291,"[1, 0]"
language_292,"[0, 1]"
language_293,"[1, 1]"
language_294,"[0, 1]"
language_296,"[0, 1]"
language_298,"[0, 1]"
language_300,"[0, 0]"
language_301,"[0, 1]"
language_302,"[1, 1]"
language_304,"[0, 1]"
language_305,"[0, 1]"
language_306,"[0, 0]"
language_307,"[1, 0]"
language_308,"[1, 1]"
language_310,"[0, 0]"
language_311,"[0, 1]"
language_312,"[0, 1]"
language_313,"[1, 1]"
language_314,"[1, 1]"
language_315,"[0, 0]"
language_316,"[0, 1]"
language_317,"[0, 0]"
language_322,"[0, 1]"
language_323,"[0, 1]"
language_324,"[0, 0]"
language_326,"[0, 1]"
language_327,"[0, 1]"
language_329,"[0, 1]"
language_330,"[0, 1]"
language_331,"[0, 1]"
language_333,"[1, 1]"
language_335,"[0, 1]"
language_336,"[0, 1]"
language_337,"[0, 1]"
language_341,"[1, 0]"
language_342,"[0, 1]"
language_343,"[0, 1]"
language_346,"[1, 1]"
language_347,"[0, 1]"
language_348,"[0, 0]"
language_349,"[0, 1]"
language_351,"[0, 1]"
language_352,"[0, 1]"
language_354,"[0, 1]"
language_355,"[1, 0]"
language_357,"[1, 1]"
language_359,"[0, 1]"
language_361,"[1, 1]"
language_363,"[0, 1]"
language_364,"[1, 0]"
language_366,"[0, 0]"
language_367,"[0, 1]"
language_370,"[0, 1]"
language_373,"[0, 0]"
language_375,"[0, 0]"
language_377,"[0, 1]"
language_380,"[0, 1]"
language_384,"[0, 1]"
language_388,"[0, 1]"
language_389,"[0, 1]"
language_391,"[0, 0]"
language_392,"[0, 1]"
language_394,"[0, 0]"
language_395,"[0, 1]"
language_396,"[0, 1]"
language_398,"[0, 1]"
language_399,"[0, 1]"
language_400,"[1, 1]"
language_401,"[0, 1]"
language_402,"[0, 1]"
language_403,"[0, 0]"
language_404,"[0, 0]"
language_406,"[0, 1]"
language_407,"[0, 1]"
language_408,"[0, 1]"
language_409,"[1, 0]"
language_410,"[0, 1]"
language_411,"[0, 1]"
language_414,"[0, 0]"
language_415,"[0, 1]"
language_418,"[0, 1]"
language_420,"[0, 1]"
language_421,"[1, 1]"
language_422,"[0, 0]"
language_424,"[0, 1]"
language_426,"[0, 1]"
language_427,"[0, 1]"
language_428,"[0, 1]"
language_432,"[0, 1]"
language_433,"[0, 0]"
language_434,"[0, 1]"
language_435,"[0, 1]"
language_439,"[0, 0]"
language_441,"[0, 1]"
