LANGUAGE,LINEAGE
language_1,"[0, 1]"
language_3,"[1, 0]"
language_8,"[1, 1]"
language_10,"[0, 1]"
language_11,"[0, 1]"
language_13,"[0, 1]"
language_14,"[0, 1]"
language_16,"[0, 1]"
language_19,"[0, 0]"
language_20,"[0, 1]"
language_22,"[0, 1]"
language_23,"[1, 0]"
language_25,"[0, 0]"
language_27,"[1, 1]"
language_28,"[0, 0]"
language_29,"[0, 1]"
language_30,"[1, 1]"
language_31,"[0, 1]"
language_34,"[0, 1]"
language_35,"[0, 1]"
language_37,"[0, 1]"
language_38,"[0, 1]"
language_39,"[1, 1]"
language_40,"[0, 1]"
language_41,"[0, 1]"
language_46,"[0, 1]"
language_47,"[0, 1]"
language_48,"[0, 1]"
language_49,"[1, 0]"
language_50,"[0, 1]"
language_51,"[0, 1]"
language_52,"[0, 0]"
language_56,"[0, 0]"
language_58,"[0, 1]"
language_59,"[1, 1]"
language_61,"[0, 0]"
language_62,"[0, 0]"
language_64,"[0, 1]"
language_66,"[0, 1]"
language_68,"[0, 0]"
language_69,"[0, 1]"
language_71,"[0, 1]"
language_73,"[0, 1]"
language_74,"[0, 1]"
language_75,"[0, 1]"
language_76,"[1, 0]"
language_78,"[0, 1]"
language_79,"[0, 1]"
language_80,"[0, 1]"
language_81,"[0, 0]"
language_82,"[0, 1]"
language_84,"[0, 1]"
language_85,"[0, 1]"
language_90,"[0, 0]"
language_91,"[1, 1]"
language_93,"[0, 0]"
language_94,"[0, 0]"
language_96,"[0, 1]"
language_97,"[0, 1]"
language_101,"[0, 1]"
language_105,"[0, 1]"
language_107,"[0, 0]"
language_110,"[0, 1]"
language_111,"[0, 1]"
language_114,"[0, 1]"
language_116,"[1, 0]"
language_117,"[0, 0]"
language_118,"[0, 1]"
language_119,"[0, 1]"
language_120,"[0, 1]"
language_121,"[0, 0]"
language_123,"[0, 0]"
language_124,"[0, 0]"
language_127,"[0, 1]"
language_128,"[0, 1]"
language_129,"[0, 0]"
language_130,"[0, 0]"
language_131,"[0, 0]"
language_132,"[1, 1]"
language_133,"[1, 1]"
language_135,"[1, 1]"
language_136,"[1, 1]"
language_137,"[0, 1]"
language_139,"[0, 1]"
language_141,"[1, 1]"
language_143,"[0, 0]"
language_145,"[1, 1]"
language_146,"[1, 0]"
language_149,"[0, 1]"
language_150,"[0, 1]"
language_152,"[1, 1]"
language_153,"[0, 1]"
language_154,"[0, 1]"
language_155,"[0, 1]"
language_156,"[0, 1]"
language_158,"[1, 1]"
language_161,"[1, 0]"
language_164,"[0, 1]"
language_165,"[0, 1]"
language_168,"[1, 1]"
language_170,"[0, 0]"
language_171,"[0, 1]"
language_172,"[0, 0]"
language_174,"[0, 0]"
language_177,"[0, 1]"
language_178,"[1, 1]"
language_181,"[0, 1]"
language_182,"[1, 1]"
language_183,"[0, 0]"
language_184,"[1, 0]"
language_185,"[0, 1]"
language_186,"[0, 1]"
language_187,"[0, 1]"
language_188,"[0, 0]"
language_189,"[0, 1]"
language_190,"[0, 1]"
language_192,"[0, 0]"
language_195,"[0, 0]"
language_196,"[0, 1]"
language_199,"[0, 1]"
language_201,"[0, 1]"
language_203,"[0, 1]"
language_204,"[0, 1]"
language_205,"[0, 0]"
language_207,"[1, 1]"
language_208,"[0, 0]"
language_210,"[0, 1]"
language_211,"[0, 1]"
language_214,"[1, 1]"
language_215,"[0, 1]"
language_216,"[0, 1]"
language_217,"[0, 1]"
language_218,"[0, 0]"
language_219,"[0, 1]"
language_221,"[0, 1]"
language_223,"[0, 1]"
language_225,"[0, 0]"
language_226,"[1, 1]"
language_231,"[0, 0]"
language_232,"[0, 1]"
language_233,"[0, 1]"
language_234,"[0, 1]"
language_235,"[1, 1]"
language_236,"[1, 1]"
language_237,"[1, 1]"
language_240,"[1, 1]"
language_241,"[1, 1]"
language_244,"[1, 1]"
language_246,"[0, 1]"
language_248,"[1, 0]"
language_250,"[1, 1]"
language_252,"[0, 0]"
language_254,"[0, 1]"
language_255,"[0, 1]"
language_256,"[0, 1]"
language_257,"[0, 1]"
language_260,"[0, 1]"
language_262,"[1, 1]"
language_263,"[0, 1]"
language_266,"[1, 1]"
language_267,"[0, 1]"
language_268,"[0, 0]"
language_269,"[1, 1]"
language_270,"[0, 1]"
language_273,"[0, 1]"
language_276,"[1, 1]"
language_277,"[0, 1]"
language_278,"[0, 1]"
language_279,"[1, 1]"
language_280,"[1, 1]"
language_281,"[1, 1]"
language_284,"[0, 1]"
language_285,"[1, 1]"
language_287,"[0, 0]"
language_288,"[0, 0]"
language_289,"[0, 1]"
language_290,"[0, 1]"
language_292,"[0, 1]"
language_293,"[0, 0]"
language_294,"[0, 1]"
language_295,"[1, 1]"
language_296,"[0, 1]"
language_297,"[1, 0]"
language_298,"[0, 1]"
language_299,"[0, 1]"
language_301,"[0, 1]"
language_303,"[0, 1]"
language_304,"[0, 1]"
language_306,"[1, 1]"
language_307,"[0, 0]"
language_308,"[1, 1]"
language_309,"[0, 0]"
language_311,"[0, 1]"
language_312,"[0, 0]"
language_313,"[0, 1]"
language_315,"[0, 0]"
language_316,"[1, 1]"
language_318,"[0, 0]"
language_320,"[0, 1]"
language_321,"[0, 1]"
language_323,"[1, 0]"
language_327,"[0, 1]"
language_328,"[1, 1]"
language_330,"[0, 1]"
language_332,"[0, 0]"
language_333,"[0, 1]"
language_335,"[0, 1]"
language_336,"[0, 0]"
language_338,"[0, 1]"
language_339,"[0, 1]"
language_340,"[1, 1]"
language_342,"[0, 0]"
language_344,"[1, 0]"
language_345,"[1, 1]"
language_347,"[0, 1]"
language_352,"[0, 1]"
language_355,"[0, 1]"
language_356,"[1, 1]"
language_357,"[1, 1]"
language_358,"[1, 0]"
language_359,"[0, 1]"
language_360,"[0, 1]"
language_362,"[0, 1]"
language_363,"[0, 0]"
language_366,"[0, 1]"
language_368,"[1, 1]"
language_369,"[0, 1]"
language_370,"[0, 0]"
language_373,"[1, 1]"
language_374,"[0, 1]"
language_376,"[0, 1]"
language_377,"[0, 1]"
language_378,"[0, 1]"
language_380,"[0, 1]"
language_381,"[0, 0]"
language_382,"[0, 1]"
