LANGUAGE,LINEAGE
language_2,"[1, 0]"
language_5,"[0, 1]"
language_7,"[1, 1]"
language_8,"[0, 0]"
language_10,"[0, 1]"
language_13,"[0, 0]"
language_14,"[0, 0]"
language_15,"[0, 1]"
language_17,"[0, 1]"
language_20,"[0, 1]"
language_22,"[0, 1]"
language_24,"[0, 1]"
language_26,"[0, 1]"
language_27,"[0, 1]"
language_29,"[0, 1]"
language_32,"[1, 1]"
language_33,"[0, 1]"
language_35,"[0, 1]"
language_36,"[0, 1]"
language_37,"[0, 1]"
language_38,"[0, 0]"
language_40,"[0, 1]"
language_41,"[0, 0]"
language_42,"[0, 1]"
language_44,"[0, 1]"
language_45,"[0, 1]"
language_47,"[0, 1]"
language_48,"[0, 0]"
language_49,"[0, 1]"
language_52,"[0, 1]"
language_53,"[1, 1]"
language_55,"[0, 1]"
language_57,"[1, 0]"
language_59,"[0, 0]"
language_60,"[0, 1]"
language_62,"[0, 1]"
language_64,"[0, 0]"
language_65,"[0, 1]"
language_70,"[0, 0]"
language_71,"[0, 1]"
language_72,"[1, 0]"
language_73,"[1, 1]"
language_75,"[1, 1]"
language_76,"[1, 1]"
language_78,"[0, 0]"
language_79,"[0, 1]"
language_80,"[0, 1]"
language_81,"[0, 0]"
language_82,"[0, 1]"
language_83,"[0, 1]"
language_84,"[1, 0]"
language_85,"[0, 1]"
language_90,"[1, 1]"
language_91,"[0, 1]"
language_92,"[0, 0]"
language_93,"[0, 1]"
language_94,"[0, 1]"
language_95,"[1, 1]"
language_96,"[0, 1]"
language_97,"[0, 0]"
language_98,"[0, 1]"
language_99,"[0, 1]"
language_100,"[0, 1]"
language_101,"[0, 1]"
language_105,"[1, 1]"
language_107,"[0, 1]"
language_110,"[1, 1]"
language_111,"[0, 1]"
language_113,"[0, 0]"
language_115,"[0, 1]"
language_117,"[0, 1]"
language_122,"[0, 1]"
language_123,"[1, 0]"
language_124,"[1, 0]"
language_125,"[0, 0]"
language_126,"[0, 1]"
language_127,"[1, 1]"
language_129,"[0, 1]"
language_130,"[0, 1]"
language_131,"[1, 1]"
language_133,"[0, 0]"
language_134,"[1, 1]"
language_136,"[0, 1]"
language_137,"[0, 1]"
language_139,"[1, 1]"
language_140,"[0, 1]"
language_143,"[0, 1]"
language_144,"[0, 1]"
language_146,"[1, 0]"
language_152,"[0, 1]"
language_153,"[0, 1]"
language_155,"[0, 1]"
language_156,"[0, 0]"
language_157,"[0, 1]"
language_158,"[1, 1]"
language_160,"[0, 1]"
language_162,"[1, 1]"
language_163,"[0, 1]"
language_171,"[0, 1]"
language_174,"[0, 0]"
language_175,"[0, 1]"
language_178,"[1, 1]"
language_179,"[0, 0]"
language_180,"[1, 0]"
language_181,"[0, 1]"
language_182,"[0, 1]"
language_183,"[1, 0]"
language_184,"[0, 1]"
language_185,"[0, 1]"
language_186,"[0, 1]"
language_187,"[0, 1]"
language_188,"[1, 1]"
language_189,"[1, 1]"
language_194,"[0, 1]"
language_196,"[1, 0]"
language_197,"[0, 1]"
language_198,"[0, 1]"
language_199,"[1, 1]"
language_201,"[0, 0]"
language_202,"[0, 1]"
language_203,"[1, 1]"
language_205,"[0, 1]"
language_206,"[0, 1]"
language_207,"[0, 0]"
language_210,"[0, 1]"
language_211,"[0, 1]"
language_212,"[0, 1]"
language_213,"[0, 0]"
language_214,"[0, 0]"
language_215,"[1, 1]"
language_217,"[1, 1]"
language_219,"[0, 1]"
language_220,"[1, 0]"
language_221,"[0, 1]"
language_222,"[1, 0]"
language_225,"[0, 1]"
language_227,"[0, 1]"
language_229,"[0, 1]"
language_231,"[0, 1]"
language_232,"[0, 1]"
language_234,"[1, 1]"
language_236,"[1, 1]"
language_238,"[1, 1]"
language_242,"[1, 1]"
language_243,"[0, 1]"
language_246,"[0, 1]"
language_248,"[1, 1]"
language_250,"[1, 1]"
language_251,"[0, 1]"
language_252,"[0, 0]"
language_253,"[0, 1]"
language_254,"[0, 1]"
language_255,"[1, 1]"
language_256,"[0, 1]"
language_257,"[1, 0]"
language_259,"[1, 1]"
language_261,"[0, 1]"
language_262,"[0, 1]"
language_263,"[1, 1]"
language_265,"[0, 0]"
language_266,"[0, 1]"
language_267,"[0, 1]"
language_269,"[0, 1]"
language_270,"[1, 1]"
language_274,"[0, 0]"
language_275,"[0, 1]"
language_276,"[0, 0]"
language_277,"[0, 1]"
language_279,"[0, 1]"
language_280,"[0, 1]"
language_282,"[1, 1]"
language_284,"[0, 1]"
language_286,"[0, 0]"
language_287,"[0, 1]"
language_288,"[1, 1]"
language_289,"[1, 0]"
language_290,"[0, 1]"
language_291,"[0, 0]"
language_293,"[1, 1]"
language_294,"[1, 0]"
language_297,"[1, 1]"
language_299,"[0, 1]"
language_303,"[1, 1]"
language_304,"[0, 1]"
language_308,"[1, 0]"
language_309,"[0, 0]"
language_311,"[1, 1]"
language_312,"[1, 1]"
language_313,"[0, 1]"
language_314,"[1, 1]"
language_318,"[0, 1]"
language_319,"[0, 1]"
language_322,"[1, 1]"
language_323,"[0, 1]"
language_324,"[0, 1]"
language_325,"[0, 1]"
language_327,"[0, 0]"
language_328,"[0, 1]"
language_329,"[0, 1]"
language_330,"[0, 1]"
language_331,"[0, 1]"
language_334,"[0, 1]"
language_336,"[1, 1]"
language_337,"[0, 0]"
language_339,"[1, 0]"
language_340,"[1, 1]"
language_341,"[0, 0]"
language_344,"[1, 1]"
language_345,"[0, 1]"
language_347,"[0, 0]"
language_348,"[0, 1]"
language_349,"[1, 0]"
language_351,"[1, 0]"
language_356,"[0, 1]"
language_357,"[0, 1]"
language_362,"[1, 1]"
language_368,"[0, 1]"
language_369,"[1, 0]"
language_370,"[0, 1]"
language_375,"[1, 0]"
