LANGUAGE,AGE
language_1,"[1, 0]"
language_2,"[1, 0]"
language_4,"[1, 0]"
language_5,"[1, 0]"
language_6,"[1, 0]"
language_8,"[0, 0]"
language_9,"[0, 0]"
language_11,"[0, 0]"
language_14,"[0, 0]"
language_15,"[0, 0]"
language_16,"[1, 0]"
language_17,"[0, 0]"
language_18,"[1, 0]"
language_19,"[0, 0]"
language_20,"[1, 0]"
language_21,"[0, 0]"
language_22,"[1, 0]"
language_23,"[0, 0]"
language_24,"[0, 0]"
language_25,"[1, 0]"
language_26,"[0, 0]"
language_27,"[0, 1]"
language_28,"[1, 0]"
language_29,"[0, 0]"
language_30,"[1, 0]"
language_32,"[1, 1]"
language_33,"[1, 1]"
language_34,"[1, 0]"
language_35,"[1, 0]"
language_36,"[0, 1]"
language_37,"[0, 0]"
language_38,"[1, 0]"
language_39,"[1, 1]"
language_40,"[1, 0]"
language_41,"[1, 0]"
language_42,"[1, 0]"
language_43,"[0, 0]"
language_44,"[0, 0]"
language_45,"[1, 0]"
language_46,"[1, 0]"
language_47,"[1, 1]"
language_48,"[1, 0]"
language_49,"[1, 0]"
language_50,"[0, 0]"
language_51,"[1, 1]"
language_52,"[1, 0]"
language_53,"[1, 0]"
language_54,"[1, 0]"
language_55,"[0, 0]"
language_56,"[1, 0]"
language_58,"[1, 0]"
language_59,"[1, 0]"
language_60,"[1, 0]"
language_61,"[0, 0]"
language_62,"[0, 0]"
language_64,"[1, 0]"
language_65,"[1, 0]"
language_66,"[1, 0]"
language_67,"[1, 0]"
language_68,"[0, 0]"
language_70,"[0, 0]"
language_72,"[1, 0]"
language_73,"[0, 0]"
language_74,"[1, 0]"
language_75,"[1, 0]"
language_76,"[0, 0]"
language_77,"[1, 0]"
language_78,"[0, 0]"
language_79,"[0, 0]"
language_81,"[0, 0]"
language_82,"[1, 0]"
language_84,"[1, 0]"
language_85,"[1, 0]"
language_86,"[1, 0]"
language_87,"[0, 0]"
language_88,"[1, 0]"
language_89,"[1, 0]"
language_93,"[1, 0]"
language_94,"[1, 0]"
language_95,"[1, 0]"
language_96,"[1, 0]"
language_97,"[1, 0]"
language_100,"[0, 0]"
language_101,"[1, 0]"
language_102,"[1, 0]"
language_103,"[1, 0]"
language_104,"[1, 0]"
language_105,"[0, 0]"
language_106,"[1, 1]"
language_107,"[1, 0]"
language_108,"[0, 0]"
language_109,"[1, 0]"
language_111,"[1, 0]"
language_112,"[0, 0]"
language_113,"[1, 0]"
language_114,"[1, 0]"
language_115,"[1, 0]"
language_116,"[1, 0]"
