LANGUAGE,AGE
language_1,"[0, 0]"
language_2,"[0, 0]"
language_3,"[0, 1]"
language_4,"[0, 0]"
language_5,"[1, 0]"
language_6,"[1, 0]"
language_7,"[0, 0]"
language_8,"[1, 0]"
language_9,"[0, 0]"
language_10,"[0, 0]"
language_11,"[0, 0]"
language_12,"[1, 0]"
language_14,"[0, 0]"
language_15,"[1, 0]"
language_17,"[0, 0]"
language_18,"[1, 0]"
language_19,"[1, 0]"
language_20,"[1, 0]"
language_21,"[0, 0]"
language_22,"[1, 0]"
language_23,"[1, 0]"
language_24,"[1, 0]"
language_26,"[1, 0]"
language_27,"[0, 0]"
language_28,"[1, 0]"
language_29,"[1, 0]"
language_30,"[0, 0]"
language_31,"[1, 0]"
language_32,"[0, 0]"
language_33,"[1, 0]"
language_34,"[0, 0]"
language_37,"[1, 0]"
language_38,"[0, 0]"
language_39,"[1, 1]"
language_40,"[0, 1]"
language_43,"[0, 0]"
language_46,"[1, 0]"
language_47,"[1, 0]"
language_50,"[1, 0]"
language_51,"[1, 0]"
language_55,"[0, 0]"
language_56,"[1, 0]"
language_57,"[1, 0]"
language_59,"[1, 0]"
language_60,"[1, 0]"
language_61,"[1, 0]"
language_62,"[0, 0]"
language_63,"[1, 0]"
language_64,"[1, 0]"
language_67,"[1, 0]"
language_68,"[1, 1]"
language_69,"[1, 0]"
language_70,"[1, 0]"
language_72,"[1, 0]"
language_73,"[1, 0]"
language_74,"[1, 0]"
language_75,"[1, 0]"
language_76,"[1, 0]"
language_77,"[1, 1]"
language_79,"[0, 0]"
language_81,"[1, 0]"
language_82,"[1, 0]"
language_84,"[0, 0]"
language_85,"[1, 0]"
language_86,"[1, 0]"
language_87,"[1, 0]"
language_88,"[1, 0]"
language_89,"[1, 0]"
language_90,"[1, 0]"
language_91,"[0, 1]"
language_92,"[1, 0]"
language_93,"[1, 0]"
language_94,"[1, 0]"
language_95,"[1, 0]"
language_96,"[1, 0]"
language_97,"[1, 0]"
language_98,"[1, 0]"
language_100,"[0, 1]"
language_101,"[0, 0]"
language_102,"[1, 0]"
language_103,"[0, 1]"
language_104,"[0, 0]"
language_105,"[1, 0]"
language_106,"[0, 0]"
language_107,"[1, 0]"
language_109,"[1, 1]"
language_110,"[0, 0]"
language_111,"[1, 0]"
language_113,"[0, 0]"
language_114,"[0, 0]"
language_115,"[1, 0]"
language_116,"[1, 0]"
language_117,"[1, 0]"
language_118,"[1, 0]"
